2017-03-04 08:00:00,2.0
2017-03-04 09:00:00,0.0
2017-03-04 10:00:00,0.0
2017-03-04 11:00:00,0.0
2017-03-04 12:00:00,29.0
2017-03-04 13:00:00,10.0
2017-03-04 14:00:00,41.0
2017-03-04 15:00:00,9.0
2017-03-04 16:00:00,7.0
2017-03-04 17:00:00,18.0
